Time;x;y;z;7c:9e:bd:f9:c3:72;7c:9e:bd:f0:91:c6;7c:9e:bd:f1:d3:e6;7c:9e:bd:f0:87:de;7c:9e:bd:f1:d6:92;7c:9e:bd:f8:d5:de;7c:9e:bd:f1:e3:96;7c:9e:bd:f9:ad:76
02/01/2021 17:35;84,0;0,0;1,0;-88,0;-71,0;-73,0;-76,0;-200,0;-91,0;-93,0;-76,0
02/01/2021 17:37;55,0;0,0;1,0;-200,0;-73,0;-84,0;-83,0;-200,0;-83,0;-200,0;-60,0
02/01/2021 17:37;55,0;0,0;1,0;-200,0;-74,0;-82,0;-83,0;-200,0;-84,0;-200,0;-60,0
02/01/2021 17:37;55,0;0,0;1,0;-200,0;-73,0;-84,0;-82,0;-92,0;-81,0;-200,0;-60,0
02/01/2021 17:37;55,0;0,0;1,0;-200,0;-73,0;-83,0;-80,0;-200,0;-81,0;-200,0;-60,0
02/01/2021 17:37;55,0;0,0;1,0;-200,0;-73,0;-84,0;-79,0;-200,0;-80,0;-200,0;-61,0
02/01/2021 17:38;54,0;0,0;1,0;-200,0;-74,0;-80,0;-81,0;-93,0;-79,0;-200,0;-72,0
02/01/2021 17:38;54,0;0,0;1,0;-200,0;-74,0;-81,0;-82,0;-96,0;-86,0;-200,0;-72,0
02/01/2021 17:38;54,0;0,0;1,0;-95,0;-72,0;-90,0;-82,0;-200,0;-76,0;-200,0;-72,0
02/01/2021 17:38;54,0;0,0;1,0;-200,0;-73,0;-79,0;-85,0;-200,0;-81,0;-200,0;-69,0
02/01/2021 17:38;54,0;0,0;1,0;-200,0;-74,0;-87,0;-84,0;-91,0;-78,0;-200,0;-72,0
02/01/2021 17:39;53,0;0,0;1,0;-92,0;-72,0;-77,0;-87,0;-91,0;-85,0;-89,0;-72,0
02/01/2021 17:39;53,0;0,0;1,0;-91,0;-72,0;-77,0;-81,0;-93,0;-83,0;-88,0;-72,0
02/01/2021 17:39;53,0;0,0;1,0;-200,0;-70,0;-79,0;-87,0;-94,0;-81,0;-87,0;-71,0
02/01/2021 17:39;53,0;0,0;1,0;-200,0;-71,0;-80,0;-87,0;-93,0;-80,0;-88,0;-72,0
02/01/2021 17:39;53,0;0,0;1,0;-94,0;-69,0;-77,0;-93,0;-91,0;-80,0;-86,0;-72,0
02/01/2021 17:39;52,0;0,0;1,0;-96,0;-92,0;-74,0;-83,0;-96,0;-79,0;-200,0;-69,0
02/01/2021 17:39;52,0;0,0;1,0;-200,0;-75,0;-74,0;-81,0;-200,0;-75,0;-200,0;-69,0
02/01/2021 17:39;52,0;0,0;1,0;-95,0;-75,0;-74,0;-87,0;-200,0;-74,0;-200,0;-71,0
02/01/2021 17:39;52,0;0,0;1,0;-200,0;-76,0;-75,0;-89,0;-94,0;-78,0;-200,0;-69,0
02/01/2021 17:39;52,0;0,0;1,0;-200,0;-72,0;-74,0;-82,0;-94,0;-75,0;-200,0;-69,0
02/01/2021 17:40;21,0;0,0;1,0;-92,0;-70,0;-78,0;-81,0;-200,0;-77,0;-92,0;-73,0
02/01/2021 17:40;21,0;0,0;1,0;-92,0;-71,0;-77,0;-80,0;-200,0;-76,0;-200,0;-73,0
02/01/2021 17:40;21,0;0,0;1,0;-92,0;-71,0;-79,0;-80,0;-200,0;-80,0;-94,0;-74,0
02/01/2021 17:40;21,0;0,0;1,0;-97,0;-71,0;-77,0;-79,0;-200,0;-77,0;-200,0;-74,0
02/01/2021 17:40;21,0;0,0;1,0;-93,0;-73,0;-76,0;-80,0;-200,0;-77,0;-90,0;-73,0
02/01/2021 17:40;23,0;0,0;1,0;-200,0;-78,0;-73,0;-88,0;-94,0;-82,0;-200,0;-68,0
02/01/2021 17:40;23,0;0,0;1,0;-200,0;-79,0;-73,0;-87,0;-91,0;-79,0;-91,0;-69,0
02/01/2021 17:40;23,0;0,0;1,0;-200,0;-83,0;-73,0;-86,0;-90,0;-79,0;-89,0;-67,0
02/01/2021 17:41;23,0;0,0;1,0;-200,0;-83,0;-73,0;-87,0;-89,0;-79,0;-92,0;-68,0
02/01/2021 17:41;23,0;0,0;1,0;-200,0;-82,0;-73,0;-84,0;-93,0;-82,0;-93,0;-67,0
02/01/2021 17:41;4,0;0,0;1,0;-91,0;-73,0;-64,0;-84,0;-90,0;-79,0;-200,0;-70,0
02/01/2021 17:41;4,0;0,0;1,0;-89,0;-73,0;-64,0;-85,0;-91,0;-78,0;-91,0;-74,0
02/01/2021 17:41;4,0;0,0;1,0;-93,0;-73,0;-64,0;-86,0;-200,0;-78,0;-200,0;-70,0
02/01/2021 17:41;4,0;0,0;1,0;-99,0;-72,0;-64,0;-85,0;-92,0;-79,0;-200,0;-75,0
02/01/2021 17:41;4,0;0,0;1,0;-92,0;-73,0;-63,0;-92,0;-89,0;-79,0;-90,0;-75,0
02/01/2021 17:41;2,0;0,0;1,0;-200,0;-71,0;-61,0;-88,0;-200,0;-84,0;-91,0;-74,0
02/01/2021 17:42;2,0;0,0;1,0;-200,0;-71,0;-62,0;-87,0;-200,0;-83,0;-90,0;-74,0
02/01/2021 17:42;2,0;0,0;1,0;-200,0;-71,0;-62,0;-200,0;-200,0;-76,0;-90,0;-74,0
02/01/2021 17:42;2,0;0,0;1,0;-200,0;-71,0;-61,0;-87,0;-200,0;-83,0;-90,0;-72,0
02/01/2021 17:42;2,0;0,0;1,0;-200,0;-71,0;-61,0;-88,0;-200,0;-84,0;-91,0;-74,0
02/01/2021 17:42;1,0;0,0;1,0;-200,0;-73,0;-61,0;-85,0;-200,0;-76,0;-84,0;-78,0
02/01/2021 17:42;1,0;0,0;1,0;-92,0;-73,0;-61,0;-85,0;-200,0;-76,0;-85,0;-87,0
02/01/2021 17:42;1,0;0,0;1,0;-92,0;-72,0;-60,0;-84,0;-200,0;-77,0;-85,0;-87,0
02/01/2021 17:42;1,0;0,0;1,0;-93,0;-74,0;-60,0;-85,0;-200,0;-78,0;-83,0;-79,0
02/01/2021 17:42;1,0;0,0;1,0;-94,0;-73,0;-60,0;-93,0;-200,0;-76,0;-83,0;-90,0
02/01/2021 17:43;3,0;0,0;1,0;-94,0;-78,0;-69,0;-80,0;-89,0;-85,0;-83,0;-72,0
02/01/2021 17:43;3,0;0,0;1,0;-89,0;-79,0;-69,0;-80,0;-93,0;-82,0;-89,0;-72,0
02/01/2021 17:43;3,0;0,0;1,0;-92,0;-81,0;-73,0;-200,0;-90,0;-81,0;-90,0;-73,0
02/01/2021 17:43;3,0;0,0;1,0;-91,0;-79,0;-69,0;-80,0;-92,0;-81,0;-90,0;-72,0
02/01/2021 17:43;3,0;0,0;1,0;-88,0;-80,0;-68,0;-79,0;-93,0;-82,0;-92,0;-73,0
02/01/2021 17:44;20,0;0,0;1,0;-200,0;-76,0;-74,0;-90,0;-91,0;-82,0;-92,0;-66,0
02/01/2021 17:44;20,0;0,0;1,0;-200,0;-79,0;-74,0;-90,0;-91,0;-83,0;-91,0;-66,0
02/01/2021 17:44;20,0;0,0;1,0;-200,0;-78,0;-86,0;-89,0;-91,0;-81,0;-88,0;-73,0
02/01/2021 17:44;20,0;0,0;1,0;-200,0;-77,0;-75,0;-91,0;-94,0;-82,0;-91,0;-66,0
02/01/2021 17:44;20,0;0,0;1,0;-200,0;-77,0;-75,0;-93,0;-93,0;-83,0;-91,0;-66,0
02/01/2021 17:45;22,0;0,0;1,0;-95,0;-74,0;-77,0;-78,0;-88,0;-73,0;-92,0;-69,0
02/01/2021 17:45;22,0;0,0;1,0;-92,0;-75,0;-76,0;-78,0;-88,0;-72,0;-200,0;-72,0
02/01/2021 17:45;22,0;0,0;1,0;-90,0;-73,0;-76,0;-81,0;-87,0;-74,0;-200,0;-69,0
02/01/2021 17:45;22,0;0,0;1,0;-90,0;-73,0;-76,0;-82,0;-87,0;-76,0;-91,0;-69,0
02/01/2021 17:45;22,0;0,0;1,0;-89,0;-73,0;-77,0;-81,0;-88,0;-73,0;-90,0;-69,0
02/01/2021 18:05;18,0;0,0;0,0;-90,0;-87,0;-88,0;-200,0;-62,0;-93,0;-73,0;-200,0
02/01/2021 18:05;18,0;0,0;0,0;-94,0;-90,0;-86,0;-89,0;-62,0;-87,0;-73,0;-200,0
02/01/2021 18:05;18,0;0,0;0,0;-89,0;-90,0;-88,0;-200,0;-62,0;-87,0;-78,0;-200,0
02/01/2021 18:05;18,0;0,0;0,0;-90,0;-87,0;-86,0;-90,0;-62,0;-91,0;-73,0;-200,0
02/01/2021 18:06;18,0;0,0;0,0;-92,0;-89,0;-86,0;-92,0;-81,0;-90,0;-79,0;-200,0
02/01/2021 18:10;19,0;0,0;0,0;-88,0;-88,0;-200,0;-94,0;-76,0;-86,0;-81,0;-200,0
02/01/2021 18:10;19,0;0,0;0,0;-92,0;-91,0;-88,0;-92,0;-72,0;-86,0;-76,0;-200,0
02/01/2021 18:10;19,0;0,0;0,0;-90,0;-89,0;-91,0;-92,0;-76,0;-86,0;-82,0;-200,0
02/01/2021 18:10;19,0;0,0;0,0;-91,0;-91,0;-91,0;-92,0;-77,0;-87,0;-81,0;-200,0
02/01/2021 18:10;19,0;0,0;0,0;-88,0;-90,0;-93,0;-90,0;-77,0;-87,0;-83,0;-200,0
02/01/2021 18:11;49,0;0,0;0,0;-92,0;-87,0;-93,0;-86,0;-73,0;-85,0;-83,0;-200,0
02/01/2021 18:12;49,0;0,0;0,0;-92,0;-88,0;-94,0;-86,0;-73,0;-83,0;-82,0;-91,0
02/01/2021 18:12;49,0;0,0;0,0;-88,0;-85,0;-92,0;-83,0;-72,0;-90,0;-83,0;-200,0
02/01/2021 18:12;49,0;0,0;0,0;-94,0;-86,0;-85,0;-83,0;-73,0;-82,0;-88,0;-92,0
02/01/2021 18:12;49,0;0,0;0,0;-89,0;-91,0;-85,0;-83,0;-73,0;-84,0;-81,0;-90,0
02/01/2021 18:12;51,0;0,0;0,0;-96,0;-87,0;-91,0;-81,0;-80,0;-83,0;-73,0;-200,0
02/01/2021 18:12;51,0;0,0;0,0;-92,0;-88,0;-88,0;-82,0;-81,0;-82,0;-73,0;-200,0
02/01/2021 18:12;51,0;0,0;0,0;-91,0;-89,0;-92,0;-88,0;-80,0;-83,0;-72,0;-200,0
02/01/2021 18:12;51,0;0,0;0,0;-94,0;-88,0;-89,0;-88,0;-80,0;-85,0;-73,0;-200,0
02/01/2021 18:12;51,0;0,0;0,0;-200,0;-87,0;-91,0;-88,0;-81,0;-86,0;-73,0;-200,0
02/01/2021 18:13;48,0;0,0;0,0;-82,0;-79,0;-91,0;-200,0;-75,0;-88,0;-76,0;-200,0
02/01/2021 18:13;48,0;0,0;0,0;-90,0;-80,0;-82,0;-200,0;-72,0;-83,0;-76,0;-200,0
02/01/2021 18:13;48,0;0,0;0,0;-90,0;-80,0;-82,0;-200,0;-72,0;-83,0;-76,0;-200,0
02/01/2021 18:13;48,0;0,0;0,0;-92,0;-79,0;-83,0;-88,0;-72,0;-81,0;-76,0;-200,0
02/01/2021 18:13;48,0;0,0;0,0;-89,0;-79,0;-83,0;-91,0;-73,0;-87,0;-75,0;-200,0
02/01/2021 18:13;50,0;0,0;0,0;-87,0;-90,0;-92,0;-92,0;-75,0;-91,0;-68,0;-200,0
02/01/2021 18:13;50,0;0,0;0,0;-88,0;-89,0;-96,0;-90,0;-75,0;-200,0;-68,0;-200,0
02/01/2021 18:13;50,0;0,0;0,0;-88,0;-89,0;-96,0;-90,0;-75,0;-200,0;-68,0;-200,0
02/01/2021 18:13;50,0;0,0;0,0;-89,0;-94,0;-90,0;-89,0;-75,0;-200,0;-68,0;-200,0
02/01/2021 18:13;50,0;0,0;0,0;-88,0;-92,0;-90,0;-91,0;-75,0;-90,0;-69,0;-200,0
02/01/2021 18:14;79,0;0,0;0,0;-90,0;-200,0;-90,0;-91,0;-79,0;-200,0;-70,0;-200,0
02/01/2021 18:14;79,0;0,0;0,0;-92,0;-200,0;-91,0;-90,0;-80,0;-94,0;-70,0;-200,0
02/01/2021 18:14;79,0;0,0;0,0;-92,0;-200,0;-94,0;-90,0;-82,0;-200,0;-71,0;-200,0
02/01/2021 18:14;79,0;0,0;0,0;-92,0;-200,0;-92,0;-91,0;-80,0;-91,0;-71,0;-200,0
02/01/2021 18:14;79,0;0,0;0,0;-91,0;-200,0;-92,0;-89,0;-79,0;-93,0;-71,0;-200,0
02/01/2021 18:16;77,0;0,0;0,0;-87,0;-90,0;-200,0;-92,0;-77,0;-91,0;-71,0;-200,0
02/01/2021 18:16;77,0;0,0;0,0;-88,0;-92,0;-200,0;-96,0;-76,0;-87,0;-71,0;-200,0
02/01/2021 18:16;77,0;0,0;0,0;-87,0;-90,0;-200,0;-93,0;-77,0;-87,0;-71,0;-200,0
02/01/2021 18:16;77,0;0,0;0,0;-86,0;-90,0;-200,0;-92,0;-77,0;-86,0;-71,0;-200,0
02/01/2021 18:16;77,0;0,0;0,0;-87,0;-89,0;-200,0;-200,0;-77,0;-87,0;-71,0;-200,0
02/01/2021 18:16;78,0;0,0;0,0;-79,0;-87,0;-200,0;-86,0;-75,0;-88,0;-75,0;-200,0
02/01/2021 18:16;78,0;0,0;0,0;-81,0;-89,0;-200,0;-86,0;-75,0;-87,0;-76,0;-200,0
02/01/2021 18:16;78,0;0,0;0,0;-79,0;-89,0;-200,0;-85,0;-74,0;-88,0;-74,0;-200,0
02/01/2021 18:16;78,0;0,0;0,0;-78,0;-87,0;-98,0;-85,0;-79,0;-89,0;-74,0;-200,0
02/01/2021 18:16;78,0;0,0;0,0;-79,0;-91,0;-200,0;-87,0;-76,0;-90,0;-75,0;-200,0
02/01/2021 18:17;76,0;0,0;0,0;-89,0;-90,0;-88,0;-89,0;-80,0;-86,0;-64,0;-200,0
02/01/2021 18:17;76,0;0,0;0,0;-89,0;-200,0;-90,0;-89,0;-81,0;-87,0;-64,0;-200,0
02/01/2021 18:17;76,0;0,0;0,0;-200,0;-200,0;-86,0;-90,0;-80,0;-86,0;-65,0;-200,0
02/01/2021 18:17;76,0;0,0;0,0;-89,0;-89,0;-89,0;-89,0;-81,0;-85,0;-65,0;-200,0
02/01/2021 18:17;76,0;0,0;0,0;-89,0;-91,0;-91,0;-90,0;-85,0;-87,0;-64,0;-200,0
02/01/2021 18:18;16,0;0,0;0,0;-88,0;-90,0;-200,0;-87,0;-81,0;-200,0;-79,0;-200,0
02/01/2021 18:18;16,0;0,0;0,0;-90,0;-89,0;-200,0;-87,0;-81,0;-92,0;-79,0;-200,0
02/01/2021 18:18;16,0;0,0;0,0;-93,0;-88,0;-200,0;-88,0;-80,0;-91,0;-79,0;-200,0
02/01/2021 18:18;16,0;0,0;0,0;-200,0;-88,0;-200,0;-86,0;-81,0;-91,0;-78,0;-200,0
02/01/2021 18:18;16,0;0,0;0,0;-93,0;-88,0;-91,0;-88,0;-79,0;-92,0;-80,0;-91,0
02/01/2021 18:18;17,0;0,0;0,0;-82,0;-88,0;-85,0;-200,0;-73,0;-94,0;-80,0;-92,0
02/01/2021 18:18;17,0;0,0;0,0;-83,0;-87,0;-86,0;-200,0;-74,0;-90,0;-80,0;-88,0
02/01/2021 18:18;17,0;0,0;0,0;-83,0;-87,0;-84,0;-92,0;-73,0;-92,0;-79,0;-90,0
02/01/2021 18:18;17,0;0,0;0,0;-200,0;-84,0;-88,0;-90,0;-73,0;-91,0;-79,0;-200,0
02/01/2021 18:18;17,0;0,0;0,0;-200,0;-84,0;-88,0;-90,0;-73,0;-91,0;-79,0;-200,0
02/01/2021 18:18;45,0;0,0;0,0;-90,0;-92,0;-80,0;-86,0;-75,0;-78,0;-77,0;-200,0
02/01/2021 18:18;45,0;0,0;0,0;-90,0;-89,0;-80,0;-93,0;-75,0;-78,0;-78,0;-200,0
02/01/2021 18:18;45,0;0,0;0,0;-89,0;-90,0;-86,0;-86,0;-75,0;-85,0;-77,0;-92,0
02/01/2021 18:18;45,0;0,0;0,0;-89,0;-88,0;-88,0;-92,0;-75,0;-77,0;-78,0;-93,0
02/01/2021 18:19;45,0;0,0;0,0;-86,0;-93,0;-80,0;-85,0;-75,0;-78,0;-77,0;-200,0
02/01/2021 18:19;47,0;0,0;0,0;-83,0;-84,0;-83,0;-90,0;-88,0;-83,0;-81,0;-200,0
02/01/2021 18:19;47,0;0,0;0,0;-79,0;-84,0;-83,0;-86,0;-87,0;-82,0;-82,0;-200,0
02/01/2021 18:19;47,0;0,0;0,0;-85,0;-82,0;-84,0;-80,0;-87,0;-84,0;-82,0;-200,0
02/01/2021 18:19;47,0;0,0;0,0;-78,0;-86,0;-83,0;-88,0;-86,0;-85,0;-80,0;-200,0
02/01/2021 18:19;47,0;0,0;0,0;-79,0;-86,0;-83,0;-90,0;-78,0;-85,0;-80,0;-200,0
02/01/2021 18:19;80,0;0,0;0,0;-84,0;-87,0;-87,0;-86,0;-81,0;-86,0;-81,0;-200,0
02/01/2021 18:19;80,0;0,0;0,0;-89,0;-89,0;-86,0;-85,0;-82,0;-86,0;-80,0;-200,0
02/01/2021 18:19;80,0;0,0;0,0;-82,0;-90,0;-87,0;-85,0;-81,0;-89,0;-82,0;-91,0
02/01/2021 18:19;80,0;0,0;0,0;-82,0;-86,0;-87,0;-85,0;-80,0;-87,0;-81,0;-200,0
02/01/2021 18:19;80,0;0,0;0,0;-85,0;-89,0;-85,0;-86,0;-83,0;-86,0;-82,0;-92,0
02/01/2021 18:20;44,0;0,0;0,0;-90,0;-87,0;-88,0;-85,0;-81,0;-82,0;-81,0;-87,0
02/01/2021 18:20;44,0;0,0;0,0;-91,0;-89,0;-90,0;-84,0;-82,0;-81,0;-72,0;-86,0
02/01/2021 18:20;44,0;0,0;0,0;-88,0;-88,0;-87,0;-83,0;-85,0;-79,0;-71,0;-87,0
02/01/2021 18:20;44,0;0,0;0,0;-89,0;-85,0;-88,0;-81,0;-85,0;-83,0;-72,0;-89,0
02/01/2021 18:20;44,0;0,0;0,0;-93,0;-85,0;-85,0;-82,0;-83,0;-81,0;-71,0;-92,0
02/01/2021 18:20;46,0;0,0;0,0;-77,0;-90,0;-83,0;-84,0;-76,0;-83,0;-88,0;-200,0
02/01/2021 18:20;46,0;0,0;0,0;-76,0;-88,0;-82,0;-83,0;-77,0;-84,0;-89,0;-200,0
02/01/2021 18:20;46,0;0,0;0,0;-76,0;-87,0;-85,0;-85,0;-77,0;-85,0;-88,0;-200,0
02/01/2021 18:20;46,0;0,0;0,0;-76,0;-87,0;-84,0;-84,0;-79,0;-86,0;-85,0;-200,0
02/01/2021 18:20;46,0;0,0;0,0;-76,0;-91,0;-83,0;-86,0;-78,0;-82,0;-85,0;-200,0
02/01/2021 18:21;75,0;0,0;0,0;-91,0;-93,0;-89,0;-90,0;-87,0;-96,0;-73,0;-200,0
02/01/2021 18:21;75,0;0,0;0,0;-89,0;-93,0;-91,0;-90,0;-85,0;-200,0;-73,0;-200,0
02/01/2021 18:21;75,0;0,0;0,0;-90,0;-200,0;-88,0;-85,0;-84,0;-94,0;-73,0;-200,0
02/01/2021 18:21;75,0;0,0;0,0;-90,0;-93,0;-200,0;-85,0;-85,0;-94,0;-74,0;-200,0
02/01/2021 18:21;75,0;0,0;0,0;-89,0;-200,0;-91,0;-92,0;-87,0;-95,0;-74,0;-200,0
02/01/2021 18:22;74,0;0,0;0,0;-78,0;-87,0;-93,0;-87,0;-79,0;-87,0;-77,0;-200,0
02/01/2021 18:22;74,0;0,0;0,0;-77,0;-86,0;-91,0;-87,0;-89,0;-90,0;-84,0;-200,0
02/01/2021 18:22;74,0;0,0;0,0;-76,0;-86,0;-91,0;-87,0;-79,0;-92,0;-82,0;-200,0
02/01/2021 18:22;74,0;0,0;0,0;-77,0;-86,0;-92,0;-87,0;-80,0;-200,0;-84,0;-200,0
02/01/2021 18:22;74,0;0,0;0,0;-76,0;-87,0;-91,0;-88,0;-80,0;-200,0;-84,0;-200,0
02/01/2021 18:22;73,0;0,0;0,0;-90,0;-88,0;-93,0;-88,0;-78,0;-87,0;-82,0;-200,0
02/01/2021 18:22;73,0;0,0;0,0;-81,0;-88,0;-93,0;-88,0;-82,0;-86,0;-83,0;-200,0
02/01/2021 18:22;73,0;0,0;0,0;-81,0;-90,0;-93,0;-89,0;-81,0;-91,0;-82,0;-200,0
02/01/2021 18:22;73,0;0,0;0,0;-81,0;-90,0;-91,0;-88,0;-81,0;-92,0;-82,0;-200,0
02/01/2021 18:22;73,0;0,0;0,0;-81,0;-86,0;-92,0;-88,0;-80,0;-87,0;-81,0;-200,0
02/01/2021 18:23;72,0;0,0;0,0;-86,0;-91,0;-200,0;-82,0;-76,0;-88,0;-84,0;-200,0
02/01/2021 18:23;72,0;0,0;0,0;-83,0;-91,0;-93,0;-83,0;-74,0;-91,0;-83,0;-200,0
02/01/2021 18:23;72,0;0,0;0,0;-84,0;-93,0;-94,0;-81,0;-75,0;-92,0;-82,0;-200,0
02/01/2021 18:23;72,0;0,0;0,0;-84,0;-85,0;-95,0;-82,0;-75,0;-92,0;-90,0;-200,0
02/01/2021 18:23;72,0;0,0;0,0;-86,0;-85,0;-95,0;-81,0;-84,0;-94,0;-83,0;-200,0
02/01/2021 18:23;14,0;0,0;0,0;-85,0;-83,0;-86,0;-84,0;-85,0;-78,0;-77,0;-88,0
02/01/2021 18:23;14,0;0,0;0,0;-86,0;-84,0;-88,0;-85,0;-86,0;-78,0;-77,0;-87,0
02/01/2021 18:23;14,0;0,0;0,0;-87,0;-83,0;-85,0;-84,0;-79,0;-78,0;-76,0;-89,0
02/01/2021 18:23;14,0;0,0;0,0;-86,0;-83,0;-90,0;-85,0;-85,0;-78,0;-78,0;-88,0
02/01/2021 18:23;14,0;0,0;0,0;-88,0;-82,0;-85,0;-89,0;-79,0;-80,0;-78,0;-91,0
02/01/2021 18:24;15,0;0,0;0,0;-87,0;-78,0;-86,0;-84,0;-79,0;-85,0;-84,0;-88,0
02/01/2021 18:24;15,0;0,0;0,0;-87,0;-78,0;-87,0;-91,0;-79,0;-82,0;-81,0;-90,0
02/01/2021 18:24;15,0;0,0;0,0;-86,0;-78,0;-88,0;-85,0;-80,0;-85,0;-79,0;-87,0
02/01/2021 18:24;15,0;0,0;0,0;-85,0;-78,0;-86,0;-88,0;-80,0;-85,0;-78,0;-92,0
02/01/2021 18:24;15,0;0,0;0,0;-84,0;-78,0;-89,0;-87,0;-82,0;-83,0;-85,0;-87,0
02/01/2021 18:24;41,0;0,0;0,0;-93,0;-89,0;-84,0;-77,0;-83,0;-81,0;-86,0;-89,0
02/01/2021 18:24;41,0;0,0;0,0;-80,0;-87,0;-86,0;-76,0;-200,0;-81,0;-84,0;-87,0
02/01/2021 18:24;41,0;0,0;0,0;-83,0;-86,0;-85,0;-83,0;-87,0;-82,0;-73,0;-88,0
02/01/2021 18:24;41,0;0,0;0,0;-81,0;-86,0;-85,0;-80,0;-83,0;-84,0;-72,0;-92,0
02/01/2021 18:24;41,0;0,0;0,0;-81,0;-88,0;-85,0;-82,0;-93,0;-82,0;-75,0;-90,0
02/01/2021 18:24;43,0;0,0;0,0;-88,0;-90,0;-78,0;-76,0;-79,0;-78,0;-92,0;-96,0
02/01/2021 18:24;43,0;0,0;0,0;-91,0;-93,0;-77,0;-76,0;-79,0;-79,0;-92,0;-200,0
02/01/2021 18:24;43,0;0,0;0,0;-89,0;-89,0;-77,0;-77,0;-85,0;-79,0;-82,0;-200,0
02/01/2021 18:25;43,0;0,0;0,0;-91,0;-88,0;-78,0;-76,0;-79,0;-78,0;-81,0;-200,0
02/01/2021 18:25;43,0;0,0;0,0;-92,0;-90,0;-78,0;-76,0;-80,0;-81,0;-80,0;-200,0
02/01/2021 18:25;85,0;0,0;0,0;-81,0;-84,0;-93,0;-86,0;-85,0;-91,0;-76,0;-200,0
02/01/2021 18:25;85,0;0,0;0,0;-81,0;-84,0;-91,0;-88,0;-86,0;-91,0;-76,0;-200,0
02/01/2021 18:25;85,0;0,0;0,0;-82,0;-84,0;-92,0;-87,0;-83,0;-92,0;-76,0;-200,0
02/01/2021 18:25;85,0;0,0;0,0;-82,0;-85,0;-90,0;-87,0;-86,0;-91,0;-77,0;-200,0
02/01/2021 18:25;85,0;0,0;0,0;-84,0;-83,0;-96,0;-86,0;-86,0;-90,0;-77,0;-200,0
02/01/2021 18:25;40,0;0,0;0,0;-84,0;-200,0;-88,0;-80,0;-89,0;-74,0;-75,0;-93,0
02/01/2021 18:25;40,0;0,0;0,0;-84,0;-200,0;-85,0;-80,0;-87,0;-74,0;-75,0;-93,0
02/01/2021 18:25;40,0;0,0;0,0;-86,0;-90,0;-87,0;-79,0;-83,0;-73,0;-75,0;-91,0
02/01/2021 18:25;40,0;0,0;0,0;-87,0;-200,0;-88,0;-80,0;-86,0;-71,0;-75,0;-94,0
02/01/2021 18:25;40,0;0,0;0,0;-87,0;-200,0;-86,0;-80,0;-89,0;-74,0;-74,0;-91,0
02/01/2021 18:26;42,0;0,0;0,0;-89,0;-93,0;-82,0;-88,0;-81,0;-72,0;-86,0;-200,0
02/01/2021 18:26;42,0;0,0;0,0;-88,0;-200,0;-84,0;-77,0;-81,0;-77,0;-89,0;-200,0
02/01/2021 18:26;42,0;0,0;0,0;-88,0;-93,0;-82,0;-78,0;-87,0;-76,0;-94,0;-91,0
02/01/2021 18:26;42,0;0,0;0,0;-88,0;-92,0;-87,0;-88,0;-81,0;-72,0;-88,0;-200,0
02/01/2021 18:26;42,0;0,0;0,0;-88,0;-200,0;-81,0;-77,0;-82,0;-76,0;-88,0;-200,0
02/01/2021 18:27;12,0;0,0;0,0;-85,0;-96,0;-95,0;-79,0;-88,0;-82,0;-89,0;-200,0
02/01/2021 18:27;12,0;0,0;0,0;-87,0;-86,0;-90,0;-72,0;-91,0;-77,0;-87,0;-90,0
02/01/2021 18:27;12,0;0,0;0,0;-86,0;-91,0;-93,0;-72,0;-91,0;-76,0;-87,0;-94,0
02/01/2021 18:27;12,0;0,0;0,0;-86,0;-88,0;-89,0;-77,0;-88,0;-83,0;-88,0;-91,0
02/01/2021 18:27;12,0;0,0;0,0;-86,0;-90,0;-93,0;-72,0;-91,0;-76,0;-92,0;-89,0
02/01/2021 18:27;13,0;0,0;0,0;-91,0;-82,0;-94,0;-77,0;-86,0;-75,0;-79,0;-83,0
02/01/2021 18:27;13,0;0,0;0,0;-84,0;-79,0;-83,0;-77,0;-93,0;-75,0;-88,0;-82,0
02/01/2021 18:27;13,0;0,0;0,0;-85,0;-81,0;-82,0;-76,0;-88,0;-75,0;-81,0;-85,0
02/01/2021 18:27;13,0;0,0;0,0;-85,0;-80,0;-83,0;-76,0;-85,0;-76,0;-80,0;-83,0
02/01/2021 18:27;13,0;0,0;0,0;-90,0;-79,0;-83,0;-76,0;-93,0;-76,0;-92,0;-84,0
02/01/2021 18:27;37,0;0,0;0,0;-82,0;-92,0;-83,0;-90,0;-88,0;-76,0;-83,0;-91,0
02/01/2021 18:27;37,0;0,0;0,0;-84,0;-92,0;-85,0;-91,0;-89,0;-82,0;-81,0;-85,0
02/01/2021 18:27;37,0;0,0;0,0;-83,0;-90,0;-85,0;-86,0;-87,0;-75,0;-82,0;-87,0
02/01/2021 18:28;37,0;0,0;0,0;-82,0;-88,0;-82,0;-88,0;-85,0;-74,0;-81,0;-94,0
02/01/2021 18:28;37,0;0,0;0,0;-86,0;-83,0;-90,0;-83,0;-85,0;-75,0;-86,0;-89,0
02/01/2021 18:28;39,0;0,0;0,0;-87,0;-84,0;-83,0;-72,0;-85,0;-70,0;-88,0;-86,0
02/01/2021 18:28;39,0;0,0;0,0;-85,0;-90,0;-82,0;-72,0;-84,0;-70,0;-81,0;-87,0
02/01/2021 18:28;39,0;0,0;0,0;-83,0;-83,0;-82,0;-72,0;-83,0;-76,0;-83,0;-86,0
